"","D01T03","D05T06","D07T08","D09","D10T12","D13T15","D16","D17T18","D19","D20T21","D22","D23","D24","D25","D26","D27","D28","D29","D30","D31T33","D35T39","D41T43","D45T47","D49T53","D55T56","D58T60","D61","D62T63","D64T66","D68","D69T82","D84","D85","D86T88","D90T96","D97T98","HFCE","NPISH","GGFC","GFCF","INVNT","CONS_ABR","CONS_NONRES","EXPO","IMPO","TOTAL"
"DOM_01T03",556.8,0,0,0,797.4,9.1,137.3,0.3,1.3,13.8,0.2,0.2,0.2,0.4,0.1,0.1,0.2,0.1,0,10.7,1.9,7.3,8.9,3.5,15,0.1,0.1,0.2,0.1,1.5,1.1,7,0.3,1.9,2.9,0,996.1,0,1.4,36,16.6,0,8.9,1204.8,0,3843.8
"DOM_05T06",0.4,0.1,0,0,0.7,0.1,0.1,0,22.6,1.6,0.2,0.1,0.1,0.1,0,0,0,0,0,0.2,5.6,0.3,1.4,0.3,0.1,0,0,0,0,0.1,0.2,0.1,0,0.1,0.1,0,3.4,0,0.2,0.5,0.1,0,0.1,8.2,0,47.5
"DOM_07T08",4.6,0,5.5,0.1,1.2,0.2,0.1,0,4.6,27.4,0.3,23.3,3,0,0,0,0.3,0,0,0.1,1.8,37.5,0.8,2.8,0.1,0.1,0,0.1,0,3.6,1,1.5,0.1,0.2,0.3,0,6,0,0.3,1.7,0.1,0,0.3,18.1,0,147.1
"DOM_09",8.7,1.1,1.6,0.6,0.6,0,0.1,0.1,0.4,0.2,0.3,0.1,0,0,0,0,0.1,0,0,0.2,2.2,3.4,0,0.2,0,0,0,0,0,0,0.3,0.4,0.2,0,0,0,0,0,10.5,0,0,0,0,3.3,0,34.7
"DOM_10T12",88.3,0.1,0.3,0.1,171.1,2.9,5.2,3.7,8.1,13.8,4.7,2,0.3,3.1,1.1,1.3,1.3,0.7,0.5,8.9,7.3,11.7,51.6,13.7,49.4,1.9,0.5,1.4,1.6,3.6,10.2,11.8,5,9.1,18,0,2036.4,0.2,15.4,22.2,11.7,0,27.7,2001.9,0,4629.7
"DOM_13T15",2.6,0,0.1,0,6.7,88.1,2.4,5.3,1.2,6.9,2,0.9,0,0.8,0.6,0.4,0.7,0.2,0.3,30.2,1.5,8.3,12.4,5.6,1.4,0.7,0.1,0.5,0.5,1,4.1,4.4,2.2,4.3,3.3,0,243.2,0,2.1,2.4,1.4,0,16,562.6,0,1027.8
"DOM_16",11.3,0.1,0.1,0.1,7.2,0.8,214.5,12.4,1.3,6.2,3.9,3.1,0.1,5.4,0.8,1.7,1.5,0.1,0.4,159.2,7.5,111.7,11.9,5.4,1.2,0.3,0.1,0.3,0.4,42.7,4.2,3.2,3.2,1.5,0.7,0,75.3,0,1.1,5.2,3.1,0,2.4,630.9,0,1342.3
"DOM_17T18",7.9,0,0.7,0,52.6,2.3,8.2,128.1,2.5,14.6,7.8,4,0.1,3.4,1.5,2.6,1.6,0,0.3,15.6,4.7,6.9,48.9,20.6,3.8,28.3,4.8,10.5,14.6,6,52.2,28.1,29.2,11,20.3,0,69.8,0,0.4,2.3,0.3,0,2.8,139.8,0,759.3
"DOM_19",119.7,0.8,5.5,0.6,16.1,2.9,6.2,3.5,97.7,82.8,4.8,9.4,1.7,5.6,1,2.5,2,1,0.8,15.5,61.2,38.3,42.2,426,2.7,1.6,2.5,3.3,5.4,15.5,39.2,24.8,8.8,8.6,9.7,0,453.3,0,11.2,0,21.7,0,7.9,2479.8,0,4043.7
"DOM_20T21",57.2,0.2,0.8,0.1,9.6,8.5,7.5,6.7,16.2,126.5,48.5,5.3,0.6,5.8,2,3.8,1.5,1.3,0.5,13.5,5.7,15.3,9.5,11.7,0.7,0.1,0.1,0.1,0.2,1.8,7,4.2,2.9,7.6,4,0,200.3,0,36.3,1.7,9.9,0,5.2,1845.7,0,2486.4
