"","D01T03","D05T06","D07T08","D09","D10T12","D13T15","D16","D17T18","D19","D20T21","D22","D23","D24","D25","D26","D27","D28","D29","D30","D31T33","D35T39","D41T43","D45T47","D49T53","D55T56","D58T60","D61","D62T63","D64T66","D68","D69T82","D84","D85","D86T88","D90T96","D97T98","HFCE","NPISH","GGFC","GFCF","INVNT","CONS_ABR","CONS_NONRES","EXPO","IMPO","TOTAL"
"DOM_01T03",2.4,0.4,0.1,0,10.2,0.9,0.3,0,0,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0.1,0.9,0.1,0.7,0,0,0,0,0,0.2,1.7,0.4,0.2,0.5,0,9.4,0,3.5,9.6,13.7,0,0.6,0.2,0,56.4
"DOM_05T06",1,2087,4.1,46.9,1.5,0.9,0.1,0.2,297.6,5.8,1.2,1,4.4,0.1,0.3,0.2,1.4,1.4,0.4,0.1,40.6,1.1,5.3,4.6,1.6,0.2,1,0,1.4,0.8,5,10.4,6.4,3.8,7.3,0,4.8,0,1.3,561.7,1377.1,0,0,5107.4,0,9597.6
"DOM_07T08",2.3,206.7,302.7,21.7,1,1.2,0.1,0.3,10.2,14.4,0.6,25.2,23.6,1.8,1.5,0.9,4.8,0.5,1.2,2.5,2.8,122.6,5.2,4.4,0.1,0,0.1,0,0.4,3.4,5.2,33.6,1.3,0.2,3.4,0,3.8,0,0.2,25,35.6,0,0,0.1,0,870.8
"DOM_09",0.2,197.1,3.4,4.2,0,0,0,0,1.2,0,0,0,0,0,0,0,0,0,0,0,0.2,0.4,0,0.1,0,0,0,0,0,0,0.3,0.4,0.1,0,0,0,0.3,0,2,2.2,5.5,0,0.4,21.4,0,239.6
"DOM_10T12",7.2,0.6,0.1,0,22.5,1.4,0,0,0.1,0.8,0.1,0,0,0,0,0,0.1,0,0,0,0.1,0.3,4.9,1.8,11.9,0.1,0.1,0,0.6,0.1,1.1,17.9,4.7,4.1,4.3,0,47.7,0,9.1,0.1,0.1,0,3.5,1.5,0,146.9
"DOM_13T15",0.4,22.5,1.2,0.8,0.4,114.4,0.1,0.2,0.1,0.9,1.7,0.1,0,0.1,1.1,0.2,0.8,3.1,1,2.1,0.3,1.8,7.7,3.7,0.9,0.8,0.3,0,2.7,0.1,2.6,21.4,3.2,5.2,3.4,0,24.5,0,4.1,6.9,15.9,0,5.4,124,0,385.9
"DOM_16",0,1.2,0.1,0,0,0,0.4,0,0,0,0,0,0,0,0.1,0,0.1,0.1,0.1,0.4,0,1.5,0.2,0,0,0,0,0,0,0.2,0.2,0.2,0.1,0,0.1,0,0.3,0,0,0,0,0,0.1,0,0,5.8
"DOM_17T18",0,0.5,0.1,0,0.1,0.1,0,0.6,0,0,0,0,0,0,0.1,0,0.1,0,0,0,0,0.1,1,0.2,0,0.3,0.4,0,1.2,0,1.2,2.6,1.4,0.2,1,0,1.4,0,0.2,0,0,0,0.2,0,0,13.2
"DOM_19",2.7,160.3,15.8,5.2,0.9,1.2,0.2,0.2,8.9,2.2,0.5,0.5,0.6,0.2,1,0.3,1.4,0.7,0.5,0.2,2.8,6.3,13.2,125,0.6,0.4,1.6,0.2,4.7,0.7,7.9,28.8,5.1,2.2,3.5,0,49.2,0,2.7,0,0.1,0,4,0,0,462.5
"DOM_20T21",0.8,18,1.5,0.4,0.3,2.1,0.1,0.3,0.8,2.5,3,0.1,0.1,0.1,1.1,0.3,0.6,0.6,0.3,0.2,0.2,0.8,1.3,0.6,0.1,0.1,0,0,0.2,0.2,1.1,1.7,0.8,1.9,0.6,0,9.7,0,9.4,1.5,1,0,0.6,0,0,64.8
"DOM_22",0.1,9.3,0.7,0.3,0.5,0.5,0,0.1,0.1,0.2,1.7,0,0,0.1,1.6,0.4,1.2,1.8,0.3,0.2,0.1,2,2.6,1.1,0.1,0,0.3,0,0.2,0.1,1,1.3,0.3,0.3,0.3,0,2.3,0,0.1,1.9,2.6,0,0,0,0,36.1
"DOM_23",0,1.5,0.3,0.1,0.1,0.1,0,0,0,0.1,0.1,0.1,0,0,0.3,0,0.1,0.1,0,0,0,2.1,0.2,0.1,0,0,0,0,0,0,0.2,0.2,0.1,0.1,0.1,0,1.9,0,0.1,15.5,12.1,0,0,0.1,0,35.9
"DOM_24",0,20.3,0.3,1,0.1,0,0,0.1,0,0,0.1,0.1,1.1,2,2.7,2.1,8.1,3.3,1.6,0.6,0.1,5.2,1.3,0.1,0,0,0.1,0,0,0,0.2,0.2,0,0,0,0,0.1,0,0,0.4,0.1,0,0,0.2,0,51.8
"DOM_25",0,7.7,0.2,0.1,0.1,0.1,0,0,0,0,0.1,0,0,0.2,0.4,0.1,1,0.5,0.2,0,0,1,0.3,0.1,0,0,0,0,0,0,0.4,0.7,0.1,0,0.1,0,0.3,0,0,0.4,0.4,0,0,0,0,14.9
"DOM_26",0,3.5,0.3,0.2,0,0,0,0,0,0,0,0,0,0,2.7,0.1,0.2,0.2,0,0,0,0.2,1.4,1,0,0,0.6,0,0.3,0,0.6,1.4,0.2,0.2,0.2,0,9.6,0,0.6,39.1,14.5,0,0.1,0,0,77.2
"DOM_27",0,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0.4,0.3,0.2,0.1,0,0,0.4,0.2,0.1,0,0,0.2,0,0,0,0.2,0.2,0.1,0,0,0,2.2,0,0,7.3,4.3,0,0.1,0,0,18.5
"DOM_28",0,2.3,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.1,0,0,0,0.1,0.1,0,0,0,0,0,0,0,0.1,0.2,0,0,0,0,2.6,0,0,83.1,9.8,0,0,0,0,99
"DOM_29",0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,1.8,0,0,0,0,1.3,0.2,0,0,0,0,0,0,0.1,0.2,0,0,0,0,14.4,0,0.1,28.5,23.1,0,0.2,0,0,70.6
"DOM_30",0,0.5,0,0,0.1,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0,0,0,0.1,0.6,0,0,0,0,0,0,0.2,1.4,0,0,0,0,0.3,0,0.4,16.9,8.6,0,0,2.1,0,32.4
"DOM_31T33",0,0.4,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0,0,0,0,0.1,0,0.1,0.4,0.1,0.2,0.1,0,3.4,0,0.2,11.5,3.4,0,1.6,0.2,0,22.5
"DOM_35T39",0.2,33.5,1.9,0.5,0.3,0.5,0,0.1,0.2,0.2,0.2,0.1,0.2,0.1,0.5,0.1,0.5,0.3,0.1,0,1.7,0.3,2,1,0.3,0.2,0.7,0,1.2,0.6,1.3,7.9,3.4,1.2,1.4,0,13.4,0,8.3,0.1,0,0,0,0.2,0,84.8
"DOM_41T43",0,1.3,0.3,0.1,0.1,0.1,0,0,0,0,0,0.1,0,0,0.1,0,0,0,0,0,0,0.9,0.2,0.3,0,0,0,0,0.2,0.1,0.3,0.7,0.2,0.1,0.1,0,5.3,0,0.6,246.5,3.2,0,1.4,0.5,0,262.8
"DOM_45T47",2.8,109.5,11.8,3.7,9.7,21.5,0.2,0.4,5.5,1.7,1.3,0.8,0.8,0.4,2.7,0.6,3,2.6,1.2,0.8,1.9,7.1,76.4,34.2,3.6,2.2,10.7,1.1,8.2,1.2,22.5,26.9,5.2,5.3,9.5,0,49.3,0,8.6,147,32.6,0,3,125.7,0,763
"DOM_49T53",0.8,96,6.6,1.3,2.3,5.9,0.1,0.2,0.9,0.7,0.6,0.4,0.3,0.2,2.7,0.4,1.8,1.2,0.6,0.3,0.5,3.1,12.1,104.3,1,0.9,2.3,0.4,11.6,0.4,25.6,38.2,6.6,2,7.1,0,68.7,0,16.2,10.1,6,0,13,219.5,0,672.8
"DOM_55T56",0,1.4,0.1,0.1,0,0.1,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0.1,0.5,1.9,0.1,0.1,0.1,0,0.7,0.1,1.3,2.1,0.8,0.6,0.7,0,19.2,0,3.5,0,0,0,39.3,0,0,73.1
"DOM_58T60",0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.1,0,3.4,1,0,0.3,0,0.9,0.7,0.4,0.1,1.1,0,3.1,0,8.6,22,0,0,0.4,0,0,42.9
"DOM_61",0.2,14.6,1.4,0.8,0.3,0.8,0,0.1,0.2,0.2,0.2,0.1,0,0.1,1.5,0.2,1.1,0.5,0.3,0.1,0.4,1.1,9.7,8,0.5,3.6,95.7,1,19.3,0.7,13.6,36.1,5.9,3,7.1,0,58.5,0,6.5,5.4,-0.5,0,3,27.8,0,329.1
"DOM_62T63",0,0.6,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.6,0,0,0,0,0,0,0,0.1,0,0,0,0,0.3,0,0.6,0.9,-0.2,0,0,11.4,0,15.3
"DOM_64T66",2,240.8,7.3,2.6,1.7,3.4,0.3,0.5,1.2,1,1.1,0.3,0.5,0.5,4.9,0.8,4.1,2.7,1.2,0.5,2,7.4,30.7,27.2,1.4,1.8,7.7,0.8,180.2,23.2,27.6,67.5,13.7,6.8,12.9,0,107,0,15.3,8.3,0.1,0,2.5,28.4,0,849.8
