"","D01T03","D05T06","D07T08","D09","D10T12","D13T15","D16","D17T18","D19","D20T21","D22","D23","D24","D25","D26","D27","D28","D29","D30","D31T33","D35T39","D41T43","D45T47","D49T53","D55T56","D58T60","D61","D62T63","D64T66","D68","D69T82","D84","D85","D86T88","D90T96","D97T98","HFCE","NPISH","GGFC","GFCF","INVNT","CONS_ABR","CONS_NONRES","EXPO","IMPO","TOTAL"
"DOM_01T03",3645,18.7,1.6,0.3,12424.2,90.8,33,25.1,22.6,101.6,93.1,15.4,33.5,23.1,98.4,8.2,15.1,5.1,11,35.3,97.5,217.8,296.3,132,416.3,8.4,12.2,13.3,18.2,94.4,150.5,226.3,16.2,201.2,92,0,4957,12.4,445.3,278.2,118.6,0,200.3,15496.1,0,40201.3
"DOM_05T06",246.4,872.7,123.2,71,116.8,1.2,3,47.8,8074.2,1038.7,16.9,79.2,42.5,18.4,4.2,4.9,8.4,4.4,4.8,7.2,1256.5,17,147.3,47.5,100.6,1.9,7.1,2,36.2,26.6,52.1,59.8,82.8,56.3,85.9,0,1688.5,0,34.3,5.8,58.2,0,0.3,20893.5,0,35445.9
"DOM_07T08",19.1,0,8,0.3,3.7,0.3,0,1.3,0,73.7,1.2,238.5,67.9,1.1,0,0,0,0,2.6,8.4,1,488.6,4.6,0,0,0,0,0,0,12.4,1.9,31.9,0.6,0,0,0,18,0,0,0,-1.6,0,0,220.6,0,1204.2
"DOM_09",0,148,21.1,11.9,0,0,0,0,0,0,0,0,2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0,0,345.7,0,530.3
"DOM_10T12",3851.7,7.4,2.3,0.3,11587.7,20.4,3.4,69.9,17.9,712.7,44.5,57.2,24.3,43.2,149.1,7.8,36.4,12.2,15.7,38.6,197,286,520.1,83.5,3010.7,21.2,18.8,36,119.9,92,415.1,242.6,78.8,794.7,450.6,0,25654.5,0,117,285,90.7,0,366.8,30382.1,0,79966.2
"DOM_13T15",29,0.2,0.5,0.1,14.2,601.7,1.8,99.7,0.5,23.2,76.2,20.5,1.7,31,5,2.3,14.8,15.5,30.2,217.4,3.3,169.2,43.3,13.7,21.4,2.9,0,0,5.9,4,27,23.5,3.4,56.3,33.6,0,1391.3,0,0,166.1,53.5,0,64.4,1684.4,0,4952.5
"DOM_16",35,1.5,0.9,0.2,56.1,2.9,440.8,35.6,5,47,24.3,23.9,9.4,72.6,15.3,6.2,39.1,13.3,48,366.5,26.9,1611,69.5,46.4,10,6.2,5,7.9,5.3,151.2,67.2,32.1,13.8,15.1,41.9,0,398.4,0,30.8,177,38.1,0,8.9,562.6,0,4568.7
"DOM_17T18",34,2.8,2.8,0.2,771.2,29.1,18.2,2633.7,13.2,171.2,81.3,46.4,14.2,110.9,104.6,16.9,125.3,31.6,18.4,117.1,110.9,234.6,964.4,193.9,112.1,1283.7,103.9,300.1,328.2,163.1,1221.4,404.1,303,423.1,170.7,0,1958.2,1.5,73.7,645.1,5.7,0,45.3,3601.8,0,16991.6
"DOM_19",591.2,13.7,36.2,6,97.9,32.6,13.8,45.3,699.5,4267.9,43.4,89.6,385.6,102.8,30.2,180.9,38.3,30.6,73.6,118.8,938.3,2376.5,1121.1,7126.6,55.9,10.2,13.2,125.3,104.6,374.6,1283.5,288.9,170.2,53.6,252.8,0,5634.4,0,85.8,318.3,100.4,0,128.5,15597.1,0,43057.7
"DOM_20T21",767,16.8,18.1,2.3,341.3,301.7,50.8,443.2,560.7,11954.7,1820.9,317.6,352.3,242.6,367.5,106.7,106.2,85.8,217.7,310.1,305.6,1586.4,597.1,579,49.3,38.1,17.8,57,103.6,239.7,778.4,189.5,114.2,379.3,257.2,0,4245.2,0,2409.1,1208.4,78,0,113.6,37454.7,0,69185.3
"DOM_22",74,1.8,3.3,0.7,293.5,23,82.8,176.1,7.2,186.1,275.6,163.7,41.1,210.1,62.8,66.8,260.9,207.5,109.9,186.4,20.5,1504.5,373.9,162.4,8.4,11,4.5,21.8,47.1,64.3,149,39.8,17.5,97.9,47.3,0,686.8,0,17.5,362.2,59.6,0,1.6,4625,0,10756
"DOM_23",46.7,1.5,5.9,0.5,173.3,4.8,26.1,6.7,4.1,49.2,17.6,500.8,46.3,95.3,44.7,37.3,40.3,21.5,44.4,55.6,35,5447.9,67.2,33.7,25.3,5,3.8,5.2,25.5,104.1,77.4,55,20.2,30.4,40.4,0,687.1,0,30,175.8,27.5,0,1.9,1599.5,0,9720.4
"DOM_24",11.8,7.9,0.7,0.3,26.4,1.8,3.8,18,8.1,52.7,9.5,13.6,178.2,463.8,74.5,67.3,265.1,62.2,59.5,72.8,49.2,441.9,51.2,38.2,6.1,1.6,3.8,4.4,6.8,23.9,37,24.8,7,6.9,9.5,0,186.4,0,94.3,153.8,-9.2,0,1.5,10332.5,0,12869.7
"DOM_25",167,8.3,7.4,2.4,619.4,34.2,114.6,61.2,29.2,230.9,35.4,56.6,350.2,2441.9,229.7,44.9,2350.7,424,475.3,873.2,194,4872.1,377.9,211.2,25.8,10.8,27,53.5,41.6,277.3,602,491.9,92.1,48.8,47.3,0,1128.5,0,311.3,2100.4,486.5,0,7.5,6740.6,0,26704.7
"DOM_26",242.3,18,1.9,0.7,148.3,6.7,10.3,60.3,61.7,202.1,31.4,52.2,73.7,106.4,1812.5,69.3,217.5,32.4,61.7,176.6,208.4,396.6,360.5,439.3,45.9,38.3,237.6,407,328.2,242.4,687.3,300.1,51.4,93.2,75.6,0,3002.4,0,441.1,5676.1,99.1,0,80.3,19201.5,0,35798.2
"DOM_27",41.6,6.4,1,0.2,61.9,3.2,3.6,15.5,16.3,58.7,12,22.8,35.2,93.9,252.2,310.5,186.8,60.8,78.9,74.6,47,884.7,159.3,88.1,20.7,8.3,135.4,60.5,93.9,89.8,302.8,87.4,23.7,37.9,38.5,0,965.1,0,90.3,506.3,50.8,0,17,3749.9,0,8793.2
"DOM_28",291.4,13.8,7.1,2.6,181.8,16.1,18.9,61.4,55.1,250.7,41.3,60.5,140.8,348.1,279,80,1417.1,231.6,223.6,369.2,212.4,1010.9,423.3,389.9,27.6,5.5,42.3,41.1,27.8,239.9,337.7,196.7,20.2,28.9,27.8,0,536.3,0,90.3,5760.9,550,0,7.9,15993.3,0,30060.6
"DOM_29",12.2,0.9,0.3,0.1,11.3,0.6,1.3,3.9,2.2,8.7,1.6,2.7,7.1,24.3,36,14.1,44.6,361.9,20.4,16.7,19.8,96.7,199.9,40.9,4.2,1.9,8.2,6.3,10.3,18.2,69.6,23.3,5.4,6.2,6.9,0,2182.7,0,54,1594.7,-279.9,0,19.8,7702.8,0,12362.9
"DOM_30",111,9.7,0.7,0.3,52.9,1.6,4.1,20.4,21.5,64.5,9.9,19.3,30.1,48.8,19.2,13.4,69.9,6.9,1262.8,63.8,76.3,164.2,68,490.4,9.9,1.7,10.1,8.7,8.5,77.8,159.9,545.5,3.7,5,6.6,0,801.1,0,536.9,1776.4,220.3,0,1,3611.6,0,10414.7
"DOM_31T33",861.9,35.3,5.9,2.3,498.1,25.7,40.8,173.8,157,569,84.8,160.9,249.4,292.8,299.2,78.6,349.4,98,239.7,959.5,628.6,1273.9,640.5,1198,116.6,32.7,110.4,105,191.2,724.7,739,742.2,222.6,630.6,196,0,2162.4,0,4120.3,2521.7,388.9,0,162.8,4728.7,0,26819
