"","D01T03","D05T06","D07T08","D09","D10T12","D13T15","D16","D17T18","D19","D20T21","D22","D23","D24","D25","D26","D27","D28","D29","D30","D31T33","D35T39","D41T43","D45T47","D49T53","D55T56","D58T60","D61","D62T63","D64T66","D68","D69T82","D84","D85","D86T88","D90T96","D97T98","HFCE","NPISH","GGFC","GFCF","INVNT","CONS_ABR","CONS_NONRES","EXPO","IMPO","TOTAL"
"DOM_01T03",8492.9,0.8,23.5,0.6,25342.4,386.5,226.8,46.6,25.2,198.7,55.4,2.6,1.7,1.3,4,4.3,1.4,2,0.7,28,46.7,77.2,1093.6,27.4,536,6.6,0.7,1.4,8.5,9.3,72.3,125.8,76.5,47.4,129.3,0,23114.1,0,516.9,3047,-24.6,0,63.2,1703.2,0,65523.9
"DOM_05T06",1,0.8,0.2,0.3,1.3,0.1,0.1,0.3,188.2,4.2,0.2,0.8,1.5,0,0.1,0.1,0,0.2,0.1,0.1,54.4,0.3,1.8,1.1,0.4,0,0.1,0,0.1,0.2,0.3,0.2,0.4,0.4,1.4,0,2.4,0,0.1,2.8,0.4,0,0,328.4,0,594.6
"DOM_07T08",28.5,0.8,735,0.7,2.3,0.8,1.7,4.6,808.8,78.2,1.5,176.3,2396.8,46.8,13.7,31.3,7.8,1.5,2.2,27.9,197.7,233.5,26.7,10.7,2.8,0,0,0,1.5,2.1,1.7,5.3,0.6,0.1,5.4,0,38.2,0,0,5.2,1.6,0,0,2273.5,0,7173.8
"DOM_09",12.8,2.3,3.4,1,0.7,0,0.1,0.1,0.5,0.1,0.1,0.1,0,0,0,0,0,0,0,0.1,2.9,3.9,0,0.1,0,0,0,0,0,0,0.1,0.3,0.2,0,0,0,0,0,3.2,0,1.5,0,0,235.8,0,269.3
"DOM_10T12",7178.5,0.2,1,0.3,14115.7,167.9,13,37.4,36.4,271.4,6.3,10.2,1.5,1.2,6.1,3,1.6,2.1,3.9,15.8,47.5,59.2,1341.2,54.3,2490,14.4,3.3,3.4,33.6,15.2,75.1,367,246.2,332.6,698.9,0,48627.8,0,370.4,1973.6,-5.3,0,258.7,3193.9,0,82074.5
"DOM_13T15",119.1,3.1,34,2.4,35.5,2972.3,20.4,19.8,11.8,36.3,29.5,13.2,2.8,4.4,39.9,15,6.2,51.2,47.4,148.1,44.6,77.9,500.1,88.8,42.7,38.5,12.4,3.9,79.1,5.6,80.3,176.8,51.7,205.4,281.2,0,4811.9,0,70.2,177.5,4,0,170.8,1589.7,0,12125.4
"DOM_16",8.9,0.2,4.4,0.1,3.8,1.6,111.5,6.5,1,2.6,1.3,3.7,0.2,1.1,3.2,2,0.8,3.5,3.9,60.4,9,126.2,18.3,2.3,1.2,1.1,0.4,0.2,0.7,12.9,3.2,1.6,2.2,0.4,9,0,59.6,0,0.1,11.6,3.7,0,7.5,1651.7,0,2143.5
"DOM_17T18",22.9,0.2,4.4,0.1,148.3,21.3,11.8,304.7,8,28.2,10,16.4,1.5,2.5,28.4,12.1,3.6,7.7,1.7,20.4,17.4,18,270.9,22.7,15.1,178.5,23.8,12,98.5,9.5,75.3,59.8,77.8,22.7,96.3,0,221.2,0,13.1,245.3,-3.9,0,18.7,298.4,0,2445.2
"DOM_19",1156.6,19.7,291.5,12.2,231,59.1,40.7,36.3,1608.2,475.8,24.3,158.8,134.6,15.6,63.6,45,16.7,30.3,20.9,79.9,1078.7,555.8,1076,2930.4,47.9,21.4,48,17.7,153,59.6,149,248,108.1,74.6,216.8,0,3067.5,0,42.2,41,4.3,0,62.4,339.1,0,14862.2
"DOM_20T21",694.2,5.2,71.7,2,139,200.2,62.1,97.8,344.1,1092.2,339.6,89.3,63.5,20.6,165.8,92.4,15.4,51.5,35.3,87.8,91,162.5,158.5,33.3,11,18.3,2.2,1.5,12.5,28.1,54.7,36,39.2,221.1,145.6,0,1205.8,0,668.9,263.4,-5.2,0,39.4,1729.4,0,8587.1
