"","D01T03","D05T06","D07T08","D09","D10T12","D13T15","D16","D17T18","D19","D20T21","D22","D23","D24","D25","D26","D27","D28","D29","D30","D31T33","D35T39","D41T43","D45T47","D49T53","D55T56","D58T60","D61","D62T63","D64T66","D68","D69T82","D84","D85","D86T88","D90T96","D97T98","HFCE","NPISH","GGFC","GFCF","INVNT","CONS_ABR","CONS_NONRES","EXPO","IMPO","TOTAL"
"DOM_01T03",1556.4,0.1,1.9,0.3,2430,15.8,2281.1,1204.5,0.6,9.7,29.3,1.4,12.7,3.6,42.7,1.9,6.4,0.3,1.8,2.5,238.7,27.9,18.9,32.4,129.3,13.1,1.2,6.6,3.5,23.1,35.8,23.2,15.1,26.7,6.3,0,2381.5,0.4,82.4,356.5,15.1,0,48.1,1159,0,12247.9
"DOM_05T06",0,0,0,0.1,0.4,0,0.1,1.3,67.4,2.4,0.1,0.6,8.5,0.1,0,0,0.1,0,0,0,17.4,0.2,0.2,0.1,0.2,0,0,0,0,0.2,0.2,0,0,0.4,0.2,0,0.3,0,0,0,0,0,0,0.5,0,101.2
"DOM_07T08",8.3,0.1,133.3,1,7.6,0.1,1.1,59.3,0.6,185.2,2.2,263.6,958.9,1.6,4.8,0.5,14.8,0.2,1.9,9.1,8.2,508.4,4.5,3.4,1.1,0.4,0.4,0.5,0.7,18.1,6.9,2.6,1,1.9,1.6,0,13.6,0,7.6,16.4,-0.9,0,0.7,370.8,0,2622
"DOM_09",8,0.4,9.1,1.1,0.9,0,0.3,2.1,1.5,0.4,0.5,0.3,0.2,0,0,0,0.9,0,0,0.1,4.1,11.2,0,0.3,0,0,0,0,0,0,0.7,0.8,0.3,0,0,0,0,0,17.5,0,0,0,0,25.6,0,86.4
"DOM_10T12",482.4,0.1,3.7,0.2,2080.7,8.3,16.1,86.5,19.7,111.4,10.8,6.7,11.6,12.6,64,6.4,28.1,1.8,4,10.1,28.9,74,214.9,34.4,1226.4,12.4,6.1,16.8,19.6,19.9,121,149.9,61.5,211.3,202.6,0,7732.9,2.3,261.3,65.7,1.9,0,114.7,1524,0,15068
"DOM_13T15",0.9,0,0.3,0.1,3.4,58.2,1.9,7.9,0.3,4,5.1,1.4,2.1,5.1,10,1.4,5.3,1.1,2.9,25,2.1,16.1,23,3.6,2.5,1.1,0.4,1.5,1.5,0.6,8.5,12.2,1.2,14.7,8.4,0,717.1,0,4.2,22.9,0.1,0,30.7,616.7,0,1625.3
"DOM_16",7.1,0.3,6.2,0.3,15.4,2,777.2,423.1,7.5,11,4.9,14.6,9.8,15.2,12.1,3.7,12.1,2.4,14.3,106.6,251.9,2445.2,43.4,24.7,12.3,2.5,1.9,4,6.3,30.7,51.8,12.5,9.4,4.7,33.3,0,77.6,0,8.3,30.9,-0.1,0,5.5,2576.6,0,7079.2
"DOM_17T18",27.2,0.2,18.2,0.4,257.9,22.1,54.3,3443.7,24.5,131.8,74.2,30.9,37.3,31.8,91.2,15.3,77.2,4.9,7.4,25,84,190.4,524.3,91.4,76.4,616.7,151.9,54.4,74.8,105.5,408.8,132.8,103.9,214.2,239.9,0,550.7,0,36.2,63.9,-51.6,0,15.5,11095.2,0,19154.9
"DOM_19",347.7,1.4,131.3,4,90.4,13,9.4,61.5,1239.3,241,14.8,63,250.9,14.4,19.8,4.7,15,4.2,9.7,12,345.1,449.4,143.4,2090.2,46.4,4.6,12.6,5.6,94.4,660.1,212.6,192.8,51.1,74.3,108.6,0,1870,0,18.1,29.4,32.9,0,34.5,5506,0,14529.6
"DOM_20T21",202.6,0.5,29.4,0.8,64.2,42.5,53.7,529.3,186.8,1167.3,274.6,44.9,114.9,41.7,118.7,36.5,23.3,6.1,15.6,23.4,121.6,115.7,60.6,42.9,20.4,8.3,3.1,10.1,8.1,7.1,86.8,31.5,9.9,92.7,50.5,0,836.5,0.1,606.5,180,-8.9,0,25.9,5975.2,0,11261.1
"DOM_22",5.8,0.3,10.9,0.6,132.5,13.7,23.3,79.2,2.8,41.2,381.7,25.9,36.9,28.7,41,29.2,89.4,19.1,19.5,35.5,11.8,654.4,99.9,90.7,23.4,4.1,1.5,3.9,7.1,5,60.5,27.8,7.7,26.8,26.1,0,340.2,0,15.9,36.1,-6.2,0,3.4,1785,0,4242.4
"DOM_23",7.1,0.2,36.6,0.7,53.7,3.7,67.1,15.4,1.8,40.8,19.9,384.1,57.7,70.8,33.5,20.9,35.3,10.3,10.4,14.7,17.3,1599.8,99.2,9.8,18.2,4,3,10.3,6.7,4.4,46.8,16.2,3.5,33.9,12.3,0,218.3,0,27.7,56.4,-1.4,0,1.2,814.4,0,3886.5
"DOM_24",15.2,0.2,6.4,0.9,15.9,4.1,14.1,53.4,17.8,68.2,23.1,15.1,403.6,402.8,82,90,375.1,26.1,29,46.8,60.1,377.4,62.2,20,7,5.8,4,11.7,8,39.6,61.2,29.2,7.1,10,15.6,0,91.2,0,31,54.1,3.1,0,2,8385.8,0,10975.9
"DOM_25",27.9,0.8,22.3,1.9,122.7,5.8,76.3,41.6,3.6,29.6,58.6,73.3,269,1208.9,94.7,329.2,1478.1,75.5,75.2,128.6,23.9,1590.5,54.2,81.3,24.1,5.2,9.2,12.9,11.1,17.4,72.2,76,24.2,10.4,26.2,0,363.1,0,37.5,591.2,15.4,0,2.6,1994.9,0,9166.9
"DOM_26",109.1,0.7,14,1,73.9,9.6,27,71.5,24,67.5,24.5,19.2,34.6,55.6,1519.8,64.7,156.8,7.5,13.9,54.5,69.7,163.1,427,186.2,50.8,108.9,93,352.8,210.7,40.5,341.4,354,83.3,84.6,89.5,0,674.7,1.5,849.6,2972.8,-12.9,0,33.8,7565.8,0,17090.2
"DOM_27",7.9,0.1,4.2,0.2,14.2,1.5,5,21,4,8.3,9.8,5.4,26.3,25.1,137.8,257,152.5,13.5,10.5,103.3,25.8,271.9,43.6,20.7,7.6,3.6,4.1,7.9,6.5,3.8,40.7,29.5,10.9,14.8,8.9,0,309.2,0.1,79.9,374,6.1,0,6.8,3748.7,0,5832.9
"DOM_28",58.9,1,73.6,2.9,67.9,18.6,23.8,149.4,28.6,41.3,19.5,32.6,144.9,116.8,243.1,160.1,2155.1,99.3,55.7,250.8,188.3,615.1,122.8,154.9,25.1,21.3,24.1,56.3,21.6,12.5,187.6,122.6,18.1,24.2,27.2,0,507.5,0.2,185.6,2329.3,53.2,0,8,11446.7,0,19896.2
"DOM_29",2.3,0,2,0.1,2.7,0.7,0.9,2.2,0.7,1.2,1.6,0.7,2.9,5.1,10.2,2.6,100.7,29.5,2.2,4.5,2.9,18.7,30.8,25.4,1.2,1,0.8,2.5,1.3,0.8,10.9,4.4,0.8,1,1.9,0,407.8,0,8.8,289.9,9.2,0,3.6,800.8,0,1797.4
"DOM_30",2.8,0.1,1.2,0.1,5.5,0.7,2.2,4.3,1.1,2.2,7.7,2,6.3,20.4,22.1,8.1,43.4,2,150,4,4.1,52.5,12.4,87.1,1.7,1.2,1.5,3.8,1.7,1.6,32.2,99.4,1.7,1.9,3,0,128.8,0,118.6,288.3,1.7,0,0.4,856.7,0,1986.3
"DOM_31T33",87.7,1,33.4,2.1,89,13.1,41.2,391.1,61.6,76.8,25.4,56.9,230.9,113.3,82.8,22.5,289.9,10,30.9,306.8,432.9,223.9,92.9,307.5,29.4,9.4,33.4,10.8,14.6,4.3,93.1,161.7,19.8,103.9,20.7,0,1155.6,0,33,521.4,-5.1,0,39.3,986.9,0,6255.6
"DOM_35T39",145,3,164.3,3.8,270.9,47.5,298.7,1281.3,441.1,346.1,118.5,138.7,928.1,142.4,150.1,48.9,197,21.2,25,92.2,1147.6,235.1,622.6,349.4,208.8,60.4,47.3,85.9,126.7,1954.9,534.5,537.1,295.7,291.2,439.3,0,2449.4,0,58.7,255.3,506.7,0,2.2,366.4,0,15439.3
"DOM_41T43",114.1,0.6,1.2,2.1,24.5,0.4,50.5,103.5,99.3,117.8,12.9,27.2,55.4,33.4,34.7,15.8,33.9,4.7,6,117.6,441.7,3777.8,219.2,462.3,57.2,6.4,34.7,8.1,40.4,2783.4,122.7,805,146,97.3,79.9,0,52.5,0,1968.4,26946,-0.1,0,0.5,27.9,0,38932.9
"DOM_45T47",786.3,1.6,68.3,5.5,1736.8,150.7,383.5,704.6,422.3,490.9,203.9,132.5,287.2,206.4,554.3,177.2,545.7,86.6,93.9,229.4,323.2,1341.6,5471.2,2240.6,799.2,193.3,63.2,81.1,372.4,338.7,665.7,618.2,361.3,666.6,976.4,0,11225.9,1.1,590.1,1186.3,10.1,0,149.7,6176.6,0,41119.6
"DOM_49T53",125.7,2.5,151,5.4,319.5,36.8,420.6,2569,193.8,418.5,136.5,205.8,205.3,232.5,425.2,126.1,561.4,48.2,23.1,127.8,234,521.7,1335.9,3699.3,91.5,190.3,34.1,93.1,196.3,123.7,685.7,811.6,365.8,516.9,472.9,0,4613.3,0.4,4669.3,79.8,-18.3,0,483.3,4749.6,0,30285
